data, time, deviceNum
0,1639080348.4725754,1
0,1639080348.4726255,1
0,1639080348.4726756,1
0,1639080348.472726,1
0,1639080348.4727762,1
0,1639080348.4728255,1
0,1639080348.4728756,1
0,1639080348.472925,1
0,1639080348.4729743,1
0,1639080348.473024,1
0,1639080348.4730732,1
0,1639080348.4731228,1
0,1639080348.4731724,1
0,1639080348.4732225,1
0,1639080348.473272,1
0,1639080348.4733214,1
0,1639080348.4733717,1
0,1639080348.4734237,1
0,1639080348.4734735,1
0,1639080348.4735234,1
0,1639080348.4735725,1
0,1639080348.4736223,1
0,1639080348.4736722,1
0,1639080348.4737215,1
0,1639080348.473771,1
0,1639080348.4738202,1
0,1639080348.4738698,1
0,1639080348.4739194,1
0,1639080348.473969,1
0,1639080348.474018,1
0,1639080348.4740672,1
0,1639080348.4741168,1
0,1639080348.4741666,1
0,1639080348.4742162,1
0,1639080348.4742658,1
0,1639080348.4743154,1
0,1639080348.4743652,1
0,1639080348.4744148,1
0,1639080348.4744644,1
0,1639080348.4745142,1
0,1639080348.4745638,1
0,1639080348.4746132,1
0,1639080348.474663,1
0,1639080348.4747124,1
0,1639080348.474762,1
0,1639080348.4748113,1
0,1639080348.4748611,1
0,1639080348.4749107,1
0,1639080348.47496,1
0,1639080348.4750094,1
0,1639080348.4750593,1
0,1639080348.4751089,1
0,1639080348.4751585,1
0,1639080348.4752095,1
0,1639080348.4752593,1
0,1639080348.4753082,1
0,1639080348.475358,1
0,1639080348.4754074,1
0,1639080348.4754565,1
0,1639080348.475506,1
0,1639080348.4755557,1
0,1639080348.4756052,1
0,1639080348.4756553,1
0,1639080348.475705,1
0,1639080348.4757545,1
0,1639080348.475804,1
0,1639080348.4758532,1
0,1639080348.475903,1
0,1639080348.4759526,1
0,1639080348.4760022,1
0,1639080348.476052,1
0,1639080348.4761016,1
0,1639080348.476151,1
0,1639080348.4762003,1
0,1639080348.4762504,1
0,1639080348.4763,1
0,1639080348.4763494,1
0,1639080348.4763992,1
0,1639080348.4764485,1
0,1639080348.4764981,1
0,1639080348.4765484,1
0,1639080348.476598,1
0,1639080348.4766474,1
0,1639080348.4766977,1
0,1639080348.4767475,1
0,1639080348.476797,1
0,1639080348.476847,1
0,1639080348.4768968,1
0,1639080348.4769466,1
0,1639080348.4769964,1
0,1639080348.4770463,1
0,1639080348.4770956,1
0,1639080348.4771452,1
0,1639080348.4771962,1
0,1639080348.4772465,1
0,1639080348.4772959,1
0,1639080348.4773455,1
0,1639080348.4773955,1
0,1639080348.4774451,1
0,1639080348.4774942,1
0,1639080348.4775443,1
0,1639080348.4775937,1
0,1639080348.4776435,1
0,1639080348.477693,1
0,1639080348.4777424,1
0,1639080348.477792,1
0,1639080348.4778411,1
0,1639080348.477891,1
0,1639080348.4779406,1
0,1639080348.4779902,1
0,1639080348.47804,1
0,1639080348.4780893,1
0,1639080348.4781387,1
0,1639080348.4781883,1
0,1639080348.4782386,1
0,1639080348.4782882,1
0,1639080348.4783375,1
0,1639080348.478387,1
0,1639080348.4784365,1
0,1639080348.4784863,1
0,1639080348.4785357,1
0,1639080348.4785852,1
0,1639080348.4786353,1
0,1639080348.4786851,1
0,1639080348.4787343,1
0,1639080348.4787848,1
0,1639080348.4788346,1
0,1639080348.4788847,1
0,1639080348.4789343,1
0,1639080348.4789839,1
0,1639080348.4790337,1
0,1639080348.4790835,1
0,1639080348.479133,1
0,1639080348.4791822,1
0,1639080348.479232,1
0,1639080348.479282,1
0,1639080348.4793313,1
0,1639080348.4793823,1
0,1639080348.479432,1
0,1639080348.479482,1
0,1639080348.4795315,1
0,1639080348.4795809,1
0,1639080348.479631,1
0,1639080348.4796805,1
0,1639080348.4797297,1
0,1639080348.4799504,1
0,1639080348.4800022,1
0,1639080348.4800527,1
0,1639080348.4801033,1
0,1639080348.4801533,1
0,1639080348.4802036,1
0,1639080348.4802532,1
0,1639080348.480303,1
0,1639080348.4803522,1
0,1639080348.4804025,1
0,1639080348.4804525,1
0,1639080348.4805024,1
0,1639080348.4805522,1
0,1639080348.480602,1
0,1639080348.4806516,1
0,1639080348.480701,1
0,1639080348.4807498,1
0,1639080348.4807994,1
0,1639080348.4808495,1
0,1639080348.4808989,1
0,1639080348.4809484,1
0,1639080348.4809978,1
0,1639080348.4810479,1
0,1639080348.4810977,1
0,1639080348.481147,1
0,1639080348.481197,1
0,1639080348.481246,1
0,1639080348.4812953,1
0,1639080348.4813447,1
0,1639080348.4813948,1
0,1639080348.481444,1
0,1639080348.4814935,1
0,1639080348.4815435,1
0,1639080348.4816124,1
0,1639080348.4816642,1
0,1639080348.4817147,1
0,1639080348.4817643,1
0,1639080348.4818146,1
0,1639080348.4818642,1
0,1639080348.481914,1
0,1639080348.4819636,1
0,1639080348.482014,1
0,1639080348.482063,1
0,1639080348.4821122,1
0,1639080348.4821618,1
0,1639080348.4822114,1
0,1639080348.482261,1
0,1639080348.4823103,1
0,1639080348.4823604,1
0,1639080348.4824102,1
0,1639080348.48246,1
0,1639080348.4825096,1
0,1639080348.4825594,1
0,1639080348.48261,1
0,1639080348.482659,1
0,1639080348.4827082,1
0,1639080348.482758,1
0,1639080348.4828076,1
0,1639080348.4828575,1
0,1639080348.4829075,1
0,1639080348.4829574,1
0,1639080348.483007,1
0,1639080348.4830563,1
0,1639080348.4831054,1
0,1639080348.4831548,1
0,1639080348.4832048,1
0,1639080348.4832544,1
0,1639080348.4833045,1
0,1639080348.483354,1
0,1639080348.4834032,1
0,1639080348.4834523,1
0,1639080348.4835017,1
0,1639080348.4835513,1
0,1639080348.4836009,1
0,1639080348.4836504,1
0,1639080348.4837003,1
0,1639080348.48375,1
0,1639080348.4838004,1
0,1639080348.4838505,1
0,1639080348.4839,1
0,1639080348.4839494,1
0,1639080348.483999,1
0,1639080348.4840481,1
0,1639080348.484098,1
0,1639080348.4841473,1
0,1639080348.4841971,1
0,1639080348.4842463,1
0,1639080348.484296,1
0,1639080348.4843454,1
0,1639080348.484395,1
0,1639080348.4844444,1
0,1639080348.484494,1
0,1639080348.4845436,1
0,1639080348.484594,1
0,1639080348.4846437,1
0,1639080348.484693,1
0,1639080348.4847424,1
0,1639080348.484792,1
0,1639080348.4848416,1
0,1639080348.4848917,1
0,1639080348.4849417,1
0,1639080348.4849916,1
0,1639080348.4850411,1
0,1639080348.4850903,1
0,1639080348.4851403,1
0,1639080348.4851904,1
0,1639080348.4852405,1
0,1639080348.4852905,1
0,1639080348.4853404,1
0,1639080348.4853911,1
0,1639080348.485441,1
0,1639080348.4854908,1
0,1639080348.4855402,1
0,1639080348.4855897,1
0,1639080348.4856393,1
0,1639080348.4856892,1
0,1639080348.485739,1
0,1639080348.4857883,1
0,1639080348.4858384,1
0,1639080348.4858882,1
0,1639080348.4859376,1
0,1639080348.4859881,1
0,1639080348.4860377,1
0,1639080348.4860873,1
0,1639080348.4861372,1
0,1639080348.4861875,1
0,1639080348.4862373,1
0,1639080348.4862874,1
0,1639080348.4863372,1
0,1639080348.48639,1
0,1639080348.4864392,1
0,1639080348.4864893,1
0,1639080348.4865398,1
0,1639080348.4865897,1
0,1639080348.4866393,1
0,1639080348.4866896,1
0,1639080348.4867394,1
0,1639080348.4867892,1
0,1639080348.486839,1
0,1639080348.4868882,1
0,1639080348.4869375,1
0,1639080348.4869874,1
0,1639080348.4870374,1
0,1639080348.4870872,1
0,1639080348.487137,1
0,1639080348.4871862,1
0,1639080348.4872353,1
0,1639080348.487285,1
0,1639080348.4873347,1
0,1639080348.4873857,1
0,1639080348.4874358,1
0,1639080348.4874854,1
0,1639080348.487535,1
0,1639080348.4875846,1
0,1639080348.4876344,1
0,1639080348.4876842,1
0,1639080348.4877343,1
0,1639080348.4877844,1
0,1639080348.4878342,1
0,1639080348.487884,1
0,1639080348.4879334,1
0,1639080348.4879835,1
0,1639080348.488033,1
0,1639080348.4880824,1
0,1639080348.4881318,1
0,1639080348.4881816,1
0,1639080348.4882312,1
0,1639080348.488281,1
0,1639080348.4883306,1
0,1639080348.4883804,1
0,1639080348.48843,1
0,1639080348.4884791,1
0,1639080348.4885292,1
0,1639080348.4885817,1
0,1639080348.4886312,1
0,1639080348.4886813,1
0,1639080348.4887314,1
0,1639080348.488781,1
0,1639080348.4888308,1
0,1639080348.4888804,1
0,1639080348.48893,1
0,1639080348.4889793,1
0,1639080348.4890294,1
0,1639080348.4890788,1
0,1639080348.4891284,1
0,1639080348.4891784,1
0,1639080348.4892278,1
0,1639080348.4892774,1
0,1639080348.4893277,1
0,1639080348.4893775,1
0,1639080348.489427,1
0,1639080348.489477,1
0,1639080348.489526,1
0,1639080348.4895751,1
0,1639080348.4896243,1
0,1639080348.4896743,1
0,1639080348.4897244,1
0,1639080348.4897735,1
0,1639080348.4898236,1
0,1639080348.4898732,1
0,1639080348.4899225,1
0,1639080348.4899733,1
0,1639080348.490023,1
0,1639080348.4900723,1
0,1639080348.490122,1
0,1639080348.4901712,1
0,1639080348.4902205,1
0,1639080348.4902701,1
0,1639080348.4903193,1
0,1639080348.4903693,1
0,1639080348.490419,1
0,1639080348.490468,1
0,1639080348.4905176,1
0,1639080348.4905672,1
0,1639080348.4906163,1
0,1639080348.490666,1
0,1639080348.4907157,1
0,1639080348.490765,1
0,1639080348.4908144,1
0,1639080348.4908643,1
0,1639080348.4909143,1
0,1639080348.490964,1
0,1639080348.4910135,1
0,1639080348.4910629,1
0,1639080348.491112,1
0,1639080348.4911616,1
0,1639080348.4912114,1
0,1639080348.491261,1
0,1639080348.4913101,1
0,1639080348.49136,1
0,1639080348.4914088,1
0,1639080348.491459,1
0,1639080348.491508,1
0,1639080348.4915583,1
0,1639080348.491635,1
0,1639080348.4916859,1
0,1639080348.4917352,1
0,1639080348.491785,1
0,1639080348.4918344,1
0,1639080348.491884,1
0,1639080348.4919329,1
0,1639080348.4919827,1
0,1639080348.4920323,1
0,1639080348.492082,1
0,1639080348.492131,1
0,1639080348.4921806,1
0,1639080348.4922302,1
0,1639080348.49228,1
0,1639080348.4923291,1
0,1639080348.492379,1
0,1639080348.4924278,1
0,1639080348.492478,1
0,1639080348.492528,1
0,1639080348.4925773,1
0,1639080348.492627,1
0,1639080348.4926765,1
0,1639080348.4927263,1
0,1639080348.4927764,1
0,1639080348.4928265,1
0,1639080348.4928763,1
0,1639080348.4929256,1
0,1639080348.492976,1
0,1639080348.4930258,1
0,1639080348.4930754,1
0,1639080348.4931257,1
0,1639080348.4931755,1
0,1639080348.4932256,1
0,1639080348.4932754,1
0,1639080348.493325,1
0,1639080348.4933763,1
0,1639080348.493426,1
0,1639080348.4934757,1
0,1639080348.4935253,1
0,1639080348.4935741,1
0,1639080348.4936237,1
0,1639080348.493674,1
0,1639080348.4937232,1
0,1639080348.493773,1
0,1639080348.4938228,1
0,1639080348.4938724,1
0,1639080348.4939222,1
0,1639080348.4939725,1
0,1639080348.4940221,1
0,1639080348.4940715,1
0,1639080348.4941216,1
0,1639080348.4941714,1
0,1639080348.4942212,1
0,1639080348.4942715,1
0,1639080348.494321,1
0,1639080348.4943702,1
0,1639080348.4944196,1
0,1639080348.4944687,1
0,1639080348.4945183,1
0,1639080348.494568,1
0,1639080348.4946177,1
0,1639080348.4946673,1
0,1639080348.4947166,1
0,1639080348.4947665,1
0,1639080348.494816,1
0,1639080348.4948654,1
0,1639080348.4949148,1
0,1639080348.4949644,1
0,1639080348.4950144,1
0,1639080348.4950645,1
0,1639080348.4951146,1
0,1639080348.4951644,1
0,1639080348.495214,1
0,1639080348.4952636,1
0,1639080348.4953134,1
0,1639080348.4953644,1
0,1639080348.4954143,1
0,1639080348.4954646,1
0,1639080348.4955142,1
0,1639080348.4955637,1
0,1639080348.4956138,1
0,1639080348.4956636,1
0,1639080348.4957135,1
0,1639080348.4957633,1
0,1639080348.495813,1
0,1639080348.4958622,1
0,1639080348.4959116,1
0,1639080348.4959612,1
0,1639080348.496011,1
0,1639080348.4960604,1
0,1639080348.49611,1
0,1639080348.4961596,1
0,1639080348.4962091,1
0,1639080348.4962587,1
0,1639080348.4963083,1
0,1639080348.4963582,1
0,1639080348.4964073,1
0,1639080348.4964569,1
0,1639080348.4965067,1
0,1639080348.4965568,1
0,1639080348.4966068,1
0,1639080348.4966562,1
0,1639080348.4967055,1
0,1639080348.4967554,1
0,1639080348.4968054,1
0,1639080348.496855,1
0,1639080348.4969046,1
0,1639080348.4969544,1
0,1639080348.4970043,1
0,1639080348.497054,1
0,1639080348.4971037,1
0,1639080348.497153,1
0,1639080348.4972024,1
0,1639080348.4972525,1
0,1639080348.4973016,1
0,1639080348.4973514,1
0,1639080348.497401,1
0,1639080348.4974504,1
0,1639080348.4975,1
0,1639080348.4975502,1
0,1639080348.4976003,1
0,1639080348.4976497,1
0,1639080348.4976997,1
0,1639080348.49775,1
0,1639080348.4977992,1
0,1639080348.4978492,1
0,1639080348.497899,1
0,1639080348.498094,1
0,1639080348.498146,1
0,1639080348.4981964,1
0,1639080348.4982467,1
0,1639080348.498296,1
0,1639080348.4983454,1
0,1639080348.4983957,1
0,1639080348.4984455,1
0,1639080348.4984953,1
0,1639080348.4985454,1
0,1639080348.4985952,1
0,1639080348.4986453,1
0,1639080348.498695,1
0,1639080348.4987445,1
0,1639080348.4987946,1
0,1639080348.4988444,1
0,1639080348.4988947,1
0,1639080348.498945,1
0,1639080348.4989948,1
0,1639080348.4990447,1
0,1639080348.4990945,1
0,1639080348.4991446,1
0,1639080348.4991944,1
0,1639080348.4992442,1
0,1639080348.4992943,1
0,1639080348.4993443,1
0,1639080348.4993944,1
0,1639080348.499444,1
0,1639080348.4994934,1
0,1639080348.4995422,1
0,1639080348.4995923,1
0,1639080348.499642,1
0,1639080348.4996915,1
0,1639080348.4997423,1
0,1639080348.4997919,1
0,1639080348.4998415,1
0,1639080348.4998913,1
0,1639080348.4999409,1
0,1639080348.49999,1
0,1639080348.500039,1
0,1639080348.5000887,1
0,1639080348.500139,1
0,1639080348.5001886,1
0,1639080348.5002384,1
0,1639080348.5002878,1
0,1639080348.500337,1
0,1639080348.5003865,1
0,1639080348.5004358,1
0,1639080348.5004857,1
0,1639080348.5005355,1
0,1639080348.5005856,1
0,1639080348.5006356,1
0,1639080348.5006862,1
0,1639080348.500736,1
0,1639080348.500786,1
0,1639080348.5008357,1
0,1639080348.500885,1
0,1639080348.5009341,1
0,1639080348.5009832,1
0,1639080348.5010333,1
0,1639080348.501083,1
0,1639080348.501132,1
0,1639080348.5011811,1
0,1639080348.5012312,1
0,1639080348.501281,1
0,1639080348.501331,1
0,1639080348.501381,1
0,1639080348.5014305,1
0,1639080348.50148,1
0,1639080348.50153,1
0,1639080348.5015793,1
0,1639080348.5016448,1
0,1639080348.501695,1
0,1639080348.5017443,1
0,1639080348.5017943,1
0,1639080348.5018432,1
0,1639080348.5018933,1
0,1639080348.5019438,1
0,1639080348.5019937,1
0,1639080348.5020435,1
0,1639080348.5020933,1
0,1639080348.5021424,1
0,1639080348.502192,1
0,1639080348.5022416,1
0,1639080348.5022912,1
0,1639080348.5023403,1
0,1639080348.5023897,1
0,1639080348.5024397,1
0,1639080348.5024893,1
0,1639080348.5025384,1
0,1639080348.5025885,1
0,1639080348.502638,1
0,1639080348.5026872,1
0,1639080348.502738,1
0,1639080348.5027874,1
0,1639080348.502837,1
0,1639080348.502886,1
0,1639080348.502935,1
0,1639080348.5029845,1
0,1639080348.5030344,1
0,1639080348.5030835,1
0,1639080348.5031333,1
0,1639080348.5031831,1
0,1639080348.5032332,1
0,1639080348.503283,1
0,1639080348.5033324,1
0,1639080348.5033822,1
0,1639080348.5034323,1
0,1639080348.503482,1
0,1639080348.5035326,1
0,1639080348.5035825,1
0,1639080348.503632,1
0,1639080348.503682,1
0,1639080348.5037315,1
0,1639080348.5037813,1
0,1639080348.5038314,1
0,1639080348.5038812,1
0,1639080348.503931,1
0,1639080348.5039809,1
0,1639080348.5040302,1
0,1639080348.5040793,1
0,1639080348.5041292,1
0,1639080348.5041788,1
0,1639080348.5042279,1
0,1639080348.5042775,1
0,1639080348.5043275,1
0,1639080348.5043771,1
0,1639080348.5044265,1
0,1639080348.504476,1
0,1639080348.504528,1
0,1639080348.5045776,1
0,1639080348.5046272,1
0,1639080348.504677,1
0,1639080348.5047264,1
0,1639080348.504776,1
0,1639080348.5048256,1
0,1639080348.5048754,1
0,1639080348.5049253,1
0,1639080348.504975,1
0,1639080348.505024,1
0,1639080348.5050733,1
0,1639080348.5051227,1
0,1639080348.5051723,1
0,1639080348.505222,1
0,1639080348.5052712,1
0,1639080348.5053205,1
0,1639080348.50537,1
0,1639080348.505419,1
0,1639080348.505468,1
0,1639080348.5055187,1
0,1639080348.5055685,1
0,1639080348.5056179,1
0,1639080348.5056677,1
0,1639080348.5057173,1
0,1639080348.505767,1
0,1639080348.5058162,1
0,1639080348.505866,1
0,1639080348.5059152,1
0,1639080348.5059648,1
0,1639080348.506014,1
0,1639080348.5060637,1
0,1639080348.5061133,1
0,1639080348.5061626,1
0,1639080348.506212,1
0,1639080348.5062613,1
0,1639080348.5063107,1
0,1639080348.5063603,1
0,1639080348.50641,1
0,1639080348.5064592,1
0,1639080348.5065088,1
0,1639080348.5065584,1
0,1639080348.5066078,1
0,1639080348.5066578,1
0,1639080348.5067093,1
0,1639080348.5067592,1
0,1639080348.506809,1
0,1639080348.5068583,1
0,1639080348.506908,1
0,1639080348.5069573,1
0,1639080348.507007,1
0,1639080348.5070555,1
0,1639080348.5071049,1
0,1639080348.5071542,1
0,1639080348.5072038,1
0,1639080348.5072534,1
0,1639080348.507303,1
0,1639080348.5073526,1
0,1639080348.5074022,1
0,1639080348.507452,1
0,1639080348.507501,1
0,1639080348.5075505,1
0,1639080348.5076,1
0,1639080348.5076492,1
0,1639080348.507699,1
0,1639080348.5077484,1
0,1639080348.5077982,1
0,1639080348.5078483,1
0,1639080348.5078971,1
0,1639080348.5079467,1
0,1639080348.5079963,1
0,1639080348.5080462,1
0,1639080348.5080967,1
0,1639080348.5081465,1
0,1639080348.508196,1
0,1639080348.5082452,1
0,1639080348.5082946,1
0,1639080348.5083447,1
0,1639080348.5083942,1
0,1639080348.5084434,1
0,1639080348.508493,1
0,1639080348.5085428,1
0,1639080348.5085924,1
0,1639080348.5086422,1
0,1639080348.5086923,1
0,1639080348.5087419,1
0,1639080348.5087912,1
0,1639080348.508841,1
0,1639080348.5088904,1
0,1639080348.5089397,1
0,1639080348.5089898,1
0,1639080348.5090394,1
0,1639080348.509089,1
0,1639080348.5091379,1
0,1639080348.5091877,1
0,1639080348.509237,1
0,1639080348.5092862,1
0,1639080348.5093358,1
0,1639080348.5093856,1
0,1639080348.5094357,1
0,1639080348.5094848,1
0,1639080348.5095344,1
0,1639080348.5095844,1
0,1639080348.509634,1
0,1639080348.5096843,1
0,1639080348.5097337,1
0,1639080348.509783,1
0,1639080348.5098324,1
0,1639080348.5098827,1
0,1639080348.5099325,1
0,1639080348.5099823,1
0,1639080348.5100322,1
0,1639080348.5100815,1
0,1639080348.510131,1
0,1639080348.5101807,1
0,1639080348.5102303,1
0,1639080348.5102794,1
0,1639080348.510329,1
0,1639080348.5103781,1
0,1639080348.5104277,1
0,1639080348.5104773,1
0,1639080348.5105271,1
0,1639080348.5105767,1
0,1639080348.5106266,1
0,1639080348.5106764,1
0,1639080348.510726,1
0,1639080348.5107753,1
0,1639080348.510825,1
0,1639080348.5108738,1
0,1639080348.5109231,1
0,1639080348.5109723,1
0,1639080348.5110219,1
0,1639080348.511071,1
0,1639080348.5111206,1
0,1639080348.5111701,1
0,1639080348.5112197,1
0,1639080348.511269,1
0,1639080348.5113187,1
0,1639080348.5113685,1
0,1639080348.511418,1
0,1639080348.5114686,1
0,1639080348.5115185,1
0,1639080348.5115678,1
0,1639080348.51163,1
0,1639080348.51168,1
0,1639080348.5117295,1
0,1639080348.511779,1
0,1639080348.511828,1
0,1639080348.5118773,1
0,1639080348.5119271,1
0,1639080348.5119765,1
0,1639080348.5120265,1
0,1639080348.5120761,1
0,1639080348.5121257,1
0,1639080348.5121756,1
0,1639080348.5122254,1
0,1639080348.512275,1
0,1639080348.512324,1
0,1639080348.5123732,1
0,1639080348.5124228,1
0,1639080348.5124724,1
0,1639080348.512522,1
0,1639080348.512571,1
0,1639080348.5126204,1
0,1639080348.5126705,1
0,1639080348.51272,1
0,1639080348.5127692,1
0,1639080348.512819,1
0,1639080348.5128684,1
0,1639080348.5129182,1
0,1639080348.5129685,1
0,1639080348.5130184,1
0,1639080348.513068,1
0,1639080348.5131178,1
0,1639080348.5131679,1
0,1639080348.5133486,1
0,1639080348.513401,1
0,1639080348.5134509,1
0,1639080348.5135005,1
0,1639080348.5135505,1
0,1639080348.5136032,1
0,1639080348.5136535,1
0,1639080348.5137029,1
0,1639080348.5137522,1
0,1639080348.513802,1
0,1639080348.5138514,1
0,1639080348.513901,1
0,1639080348.5139503,1
0,1639080348.5140002,1
0,1639080348.5140498,1
0,1639080348.5140996,1
0,1639080348.5141492,1
0,1639080348.514199,1
0,1639080348.5142486,1
0,1639080348.5142984,1
0,1639080348.5143483,1
0,1639080348.514398,1
0,1639080348.5144482,1
0,1639080348.5144982,1
0,1639080348.514548,1
0,1639080348.5145972,1
0,1639080348.514647,1
0,1639080348.5146961,1
0,1639080348.5147457,1
0,1639080348.514795,1
0,1639080348.5148444,1
0,1639080348.514894,1
0,1639080348.5149431,1
0,1639080348.514993,1
0,1639080348.5150423,1
0,1639080348.5150921,1
0,1639080348.515142,1
0,1639080348.5151916,1
0,1639080348.5152414,1
0,1639080348.5152915,1
0,1639080348.5153415,1
0,1639080348.5153913,1
0,1639080348.5154412,1
0,1639080348.515491,1
0,1639080348.5155401,1
0,1639080348.5155902,1
0,1639080348.5156398,1
0,1639080348.5156894,1
0,1639080348.515739,1
0,1639080348.51579,1
0,1639080348.515845,1
0,1639080348.5158944,1
0,1639080348.5159442,1
0,1639080348.5159936,1
0,1639080348.5160432,1
0,1639080348.516093,1
0,1639080348.5161421,1
0,1639080348.5163527,1
0,1639080348.5164046,1
0,1639080348.5164547,1
0,1639080348.5165052,1
0,1639080348.5165555,1
0,1639080348.5166051,1
0,1639080348.5166545,1
0,1639080348.5167043,1
0,1639080348.5167544,1
0,1639080348.5168047,1
0,1639080348.5168543,1
0,1639080348.5169039,1
0,1639080348.5169537,1
0,1639080348.5170035,1
0,1639080348.5170536,1
0,1639080348.5171034,1
0,1639080348.5171533,1
0,1639080348.5172036,1
0,1639080348.5172524,1
0,1639080348.5173023,1
0,1639080348.517352,1
0,1639080348.517402,1
0,1639080348.5174515,1
0,1639080348.517501,1
0,1639080348.5175507,1
0,1639080348.5176013,1
0,1639080348.5176508,1
0,1639080348.5177004,1
0,1639080348.5177498,1
0,1639080348.5177991,1
0,1639080348.5178487,1
0,1639080348.5178983,1
0,1639080348.5179482,1
0,1639080348.5179987,1
0,1639080348.5180485,1
0,1639080348.518098,1
0,1639080348.5181475,1
0,1639080348.5181973,1
0,1639080348.5182464,1
0,1639080348.518296,1
0,1639080348.5183454,1
0,1639080348.518396,1
0,1639080348.5184455,1
0,1639080348.5184956,1
0,1639080348.5185454,1
0,1639080348.5185947,1
0,1639080348.5186446,1
0,1639080348.5186946,1
0,1639080348.518745,1
0,1639080348.5187948,1
0,1639080348.5188444,1
0,1639080348.5188947,1
0,1639080348.5189443,1
0,1639080348.5189943,1
0,1639080348.5190434,1
0,1639080348.519093,1
0,1639080348.5191424,1
0,1639080348.519192,1
0,1639080348.5192416,1
0,1639080348.5192914,1
0,1639080348.5193412,1
0,1639080348.5193913,1
0,1639080348.5194402,1
0,1639080348.5194898,1
0,1639080348.5195394,1
0,1639080348.5195897,1
0,1639080348.5196393,1
0,1639080348.5196888,1
0,1639080348.519738,1
0,1639080348.519787,1
0,1639080348.5198364,1
0,1639080348.5198865,1
0,1639080348.5199363,1
0,1639080348.519986,1
0,1639080348.5200353,1
0,1639080348.5200846,1
0,1639080348.5201342,1
0,1639080348.5201843,1
0,1639080348.5202339,1
0,1639080348.5202837,1
0,1639080348.5203333,1
0,1639080348.5203824,1
0,1639080348.5204322,1
0,1639080348.5204818,1
0,1639080348.5205312,1
0,1639080348.5205803,1
0,1639080348.5206301,1
0,1639080348.5206797,1
0,1639080348.5207293,1
0,1639080348.5207784,1
0,1639080348.520828,1
0,1639080348.5208771,1
0,1639080348.5209265,1
0,1639080348.5209768,1
0,1639080348.5210266,1
0,1639080348.521076,1
0,1639080348.521125,1
0,1639080348.5211742,1
0,1639080348.5212233,1
0,1639080348.521273,1
0,1639080348.521322,1
0,1639080348.5213711,1
0,1639080348.5214202,1
0,1639080348.52147,1
0,1639080348.5215192,1
0,1639080348.5215688,1
0,1639080348.5216372,1
0,1639080348.5216873,1
0,1639080348.5217366,1
0,1639080348.5217872,1
0,1639080348.5218368,1
0,1639080348.5218863,1
0,1639080348.5219364,1
0,1639080348.521986,1
0,1639080348.5220354,1
0,1639080348.5220852,1
0,1639080348.522135,1
0,1639080348.5221844,1
0,1639080348.5222342,1
0,1639080348.5222838,1
0,1639080348.5223336,1
0,1639080348.5223835,1
0,1639080348.522433,1
0,1639080348.5224824,1
0,1639080348.522532,1
0,1639080348.5225818,1
0,1639080348.5226312,1
0,1639080348.5226803,1
0,1639080348.5227299,1
0,1639080348.5227828,1
0,1639080348.5228326,1
0,1639080348.5228822,1
0,1639080348.522932,1
0,1639080348.5229814,1
0,1639080348.5230312,1
0,1639080348.523081,1
0,1639080348.5231311,1
0,1639080348.5231812,1
0,1639080348.523231,1
0,1639080348.5232804,1
0,1639080348.5233297,1
0,1639080348.523379,1
0,1639080348.5234287,1
0,1639080348.5234778,1
0,1639080348.5235274,1
0,1639080348.523577,1
0,1639080348.5236266,1
0,1639080348.5236762,1
0,1639080348.523726,1
0,1639080348.523777,1
0,1639080348.5238264,1
0,1639080348.5238764,1
0,1639080348.5239263,1
0,1639080348.5239758,1
0,1639080348.5240254,1
0,1639080348.524075,1
0,1639080348.5241244,1
0,1639080348.5241747,1
0,1639080348.5242245,1
0,1639080348.524274,1
0,1639080348.5243232,1
0,1639080348.5243723,1
0,1639080348.5244224,1
0,1639080348.524472,1
0,1639080348.5245209,1
0,1639080348.5245707,1
0,1639080348.52462,1
0,1639080348.524669,1
0,1639080348.524718,1
0,1639080348.524767,1
0,1639080348.5248163,1
0,1639080348.5248654,1
0,1639080348.524915,1
0,1639080348.5249667,1
0,1639080348.5250163,1
0,1639080348.525066,1
0,1639080348.5251155,1
0,1639080348.525165,1
0,1639080348.5252144,1
0,1639080348.5252645,1
0,1639080348.525314,1
0,1639080348.5253634,1
0,1639080348.5254133,1
0,1639080348.5254626,1
0,1639080348.525512,1
0,1639080348.525561,1
0,1639080348.5256104,1
0,1639080348.5256605,1
0,1639080348.52571,1
0,1639080348.5257592,1
0,1639080348.5258088,1
0,1639080348.5258584,1
0,1639080348.5259078,1
0,1639080348.5259569,1
0,1639080348.5260062,1
0,1639080348.526056,1
0,1639080348.5261052,1
0,1639080348.5261545,1
0,1639080348.526204,1
0,1639080348.5262532,1
0,1639080348.526303,1
0,1639080348.5263534,1
0,1639080348.5264032,1
0,1639080348.5264525,1
0,1639080348.5265021,1
0,1639080348.5265512,1
0,1639080348.5266004,1
0,1639080348.52665,1
0,1639080348.526699,1
0,1639080348.5267487,1
0,1639080348.526798,1
0,1639080348.526847,1
0,1639080348.5268965,1
0,1639080348.526946,1
0,1639080348.5269952,1
0,1639080348.527044,1
0,1639080348.527093,1
0,1639080348.5271423,1
0,1639080348.527192,1
0,1639080348.5272422,1
0,1639080348.5272923,1
0,1639080348.5273418,1
0,1639080348.5273917,1
0,1639080348.5274415,1
0,1639080348.5274909,1
0,1639080348.5275407,1
0,1639080348.5275908,1
0,1639080348.5276406,1
0,1639080348.5276904,1
